"Name","TID","DescriptionTID","Type","IsEnabled","OwnedByDefault","AssetScFile","AssetExportName","UsedInBox","IsAnimated"
"Chronos236","TID_BATTLEBANNER_NAME_SIMPLE_SCENERY","TID_BATTLEBANNER_DESC_SIMPLE_SCENERY","Background","TRUE","FALSE","sc/ChibiBootCampProudBG_dl.sc","banner_bg",,
"Chronos237","TID_BATTLEBANNER_NAME_BLOSSOM_HEALER","TID_BATTLEBANNER_DESC_BLOSSOM_HEALER","Foreground","TRUE","FALSE","sc/CherryblossomBattleHealerFG_dl.sc","banner_fg",,
"Chronos238","TID_BATTLEBANNER_NAME_BLOSSOMING_SKYLINE","TID_BATTLEBANNER_DESC_BLOSSOMING_SKYLINE","Background","TRUE","FALSE","sc/CherryblossomBattleHealerBG_dl.sc","banner_bg",,
"Chronos239","TID_BATTLEBANNER_NAME_SPIRIT_SNACKS","TID_BATTLEBANNER_DESC_SPIRIT_SNACKS","Foreground","TRUE","FALSE","sc/CherryblossomOutlawPicnicFG_dl.sc","banner_fg",,
"Chronos240","TID_BATTLEBANNER_NAME_CHERRY_BLOSSOM_PARTY","TID_BATTLEBANNER_DESC_CHERRY_BLOSSOM_PARTY","Background","TRUE","FALSE","sc/CherryblossomOutlawPicnicBG_dl.sc","banner_bg",,
"Chronos241","TID_BATTLEBANNER_NAME_PETAL_P.E.K.K.A","TID_BATTLEBANNER_DESC_PETAL_P.E.K.K.A","Foreground","TRUE","FALSE","sc/CherryblossomPekkaFG_dl.sc","banner_fg",,
"Chronos242","TID_BATTLEBANNER_NAME_SAKURA_STEPPIN","TID_BATTLEBANNER_DESC_SAKURA_STEPPIN","Background","TRUE","FALSE","sc/CherryblossomPekkaBG_dl.sc","banner_bg",,
"Chronos243","TID_BATTLEBANNER_NAME_PETAL_PRINCESS","TID_BATTLEBANNER_DESC_PETAL_PRINCESS","Foreground","TRUE","FALSE","sc/CherryblossomPrincessFG_dl.sc","banner_fg",,
"Chronos244","TID_BATTLEBANNER_NAME_SAKURA_CITY","TID_BATTLEBANNER_DESC_SAKURA_CITY","Background","TRUE","FALSE","sc/CherryblossomPrincessBG_dl.sc","banner_bg",,
"Chronos245","TID_BATTLEBANNER_NAME_TAKE_AIM","TID_BATTLEBANNER_DESC_TAKE_AIM","Foreground","TRUE","FALSE","sc/ArcherAnimationFG_dl.sc","banner_fg",,
"Chronos246","TID_BATTLEBANNER_NAME_FIRE","TID_BATTLEBANNER_DESC_FIRE","Background","TRUE","FALSE","sc/ArcherAnimationBG_dl.sc","banner_bg",,
"Chronos247","TID_BATTLEBANNER_NAME_TARGET_PRACTICE","TID_BATTLEBANNER_DESC_TARGET_PRACTICE","Foreground","TRUE","FALSE","sc/BullseyeFG_dl.sc","banner_fg",,
"Chronos248","TID_BATTLEBANNER_NAME_ROOKIE_RANGE","TID_BATTLEBANNER_DESC_ROOKIE_RANGE","Background","TRUE","FALSE","sc/BullseyeBG_dl.sc","banner_bg",,
"Chronos249","TID_BATTLEBANNER_NAME_ARCHER_ACROBATICS","TID_BATTLEBANNER_DESC_ARCHER_ACROBATICS","Foreground","TRUE","FALSE","sc/ArrowPetalsFG_dl.sc","banner_fg",,
"Chronos250","TID_BATTLEBANNER_NAME_PRO_RANGE","TID_BATTLEBANNER_DESC_PRO_RANGE","Background","TRUE","FALSE","sc/ArrowPetalsBG_dl.sc","banner_bg",,
"Chronos251","TID_BATTLEBANNER_NAME_FRESH_CUT","TID_BATTLEBANNER_DESC_FRESH_CUT","Foreground","TRUE","FALSE","sc/MonkHairdresserFG_dl.sc","banner_fg",,
"Chronos252","TID_BATTLEBANNER_NAME_RAM_SALON","TID_BATTLEBANNER_DESC_RAM_SALON","Background","TRUE","FALSE","sc/MonkHairdresserBG_dl.sc","banner_bg",,
"Chronos253","TID_BATTLEBANNER_NAME_ROCK_RIDER","TID_BATTLEBANNER_DESC_ROCK_RIDER","Foreground","TRUE","FALSE","sc/HogSculptFG_dl.sc","banner_fg",,
"Chronos254","TID_BATTLEBANNER_NAME_MICHAELHAMGELO","TID_BATTLEBANNER_DESC_MICHAELHAMGELO","Background","TRUE","FALSE","sc/HogSculptBG_dl.sc","banner_bg",,
"Chronos255","TID_BATTLEBANNER_NAME_DRAGON_DREAMS","TID_BATTLEBANNER_DESC_DRAGON_DREAMS","Foreground","TRUE","FALSE","sc/BabyDragonFG_dl.sc","banner_fg",,
"Chronos256","TID_BATTLEBANNER_NAME_DREAM_HOUSE","TID_BATTLEBANNER_DESC_DREAM_HOUSE","Background","TRUE","FALSE","sc/BabyDragonBG_dl.sc","banner_bg",,
"Chronos257","TID_BATTLEBANNER_NAME_ELIXIR_GOLEM","TID_BATTLEBANNER_DESC_ELIXIR_GOLEM","Foreground","TRUE","FALSE","sc/ElixirGolemFG_dl.sc","banner_fg",,
"Chronos258","TID_BATTLEBANNER_NAME_ELIXIR_ARENA","TID_BATTLEBANNER_DESC_ELIXIR_ARENA","Background","TRUE","FALSE","sc/ElixirGolemBG_dl.sc","banner_bg",,
"Chronos259","TID_BATTLEBANNER_NAME_FLYING_MACHINE","TID_BATTLEBANNER_DESC_FLYING_MACHINE","Foreground","TRUE","FALSE","sc/FlyingMachineFG_dl.sc","banner_fg",,
"Chronos260","TID_BATTLEBANNER_NAME_BLUE_SKY","TID_BATTLEBANNER_DESC_BLUE_SKY","Background","TRUE","FALSE","sc/FlyingMachineBG_dl.sc","banner_bg",,
"Chronos261","TID_BATTLEBANNER_NAME_PRINCELY_GREETING","TID_BATTLEBANNER_DESC_PRINCELY_GREETING","Foreground","TRUE","FALSE","sc/PrinceEntranceFG_dl.sc","banner_fg",,
"Chronos262","TID_BATTLEBANNER_NAME_FLOWER_FIGHT","TID_BATTLEBANNER_DESC_FLOWER_FIGHT","Background","TRUE","FALSE","sc/PrinceEntranceBG_dl.sc","banner_bg",,
"Chronos263","TID_BATTLEBANNER_NAME_GOBLIN_REFEREE","TID_BATTLEBANNER_DESC_GOBLIN_REFEREE","Foreground","TRUE","FALSE","sc/RefereeCupT3FG_dl.sc","banner_fg",,
"Chronos264","TID_BATTLEBANNER_NAME_TROPHY_PRINT","TID_BATTLEBANNER_DESC_TROPHY_PRINT","Background","TRUE","FALSE","sc/RefereeCupT3BG_dl.sc","banner_bg",,
"Chronos265","TID_BATTLEBANNER_NAME_SKELETON_BARREL","TID_BATTLEBANNER_DESC_SKELETON_BARREL","Foreground","TRUE","FALSE","sc/SkeletonBalloonFG_dl.sc","banner_fg",,
"Chronos266","TID_BATTLEBANNER_NAME_SKULL_FRAME","TID_BATTLEBANNER_DESC_SKULL_FRAME","Background","TRUE","FALSE","sc/SkeletonBalloonBG_dl.sc","banner_bg",,
"Chronos267","TID_BATTLEBANNER_NAME_STORY_TIME","TID_BATTLEBANNER_DESC_STORY_TIME","Foreground","TRUE","FALSE","sc/ChibiHogMoutainBookFG_dl.sc","banner_fg",,
"Chronos268","TID_BATTLEBANNER_NAME_HOG_HUT","TID_BATTLEBANNER_DESC_HOG_HUT","Background","TRUE","FALSE","sc/ChibiHogMoutainBookBG_dl.sc","banner_bg",,
"Chronos269","TID_BATTLEBANNER_NAME_SPA_DAY","TID_BATTLEBANNER_DESC_SPA_DAY","Foreground","TRUE","FALSE","sc/ChibiHogMoutainChillFG_dl.sc","banner_fg",,
"Chronos270","TID_BATTLEBANNER_NAME_WATERFALL","TID_BATTLEBANNER_DESC_WATERFALL","Background","TRUE","FALSE","sc/ChibiHogMoutainChillBG_dl.sc","banner_bg",,
"Chronos271","TID_BATTLEBANNER_NAME_HOG_LIFE","TID_BATTLEBANNER_DESC_HOG_LIFE","Foreground","TRUE","FALSE","sc/GraphicNovel_01FG_dl.sc","banner_fg",,
"Chronos272","TID_BATTLEBANNER_NAME_GLOOMY_GATE","TID_BATTLEBANNER_DESC_GLOOMY_GATE","Background","TRUE","FALSE","sc/GraphicNovel_01BG_dl.sc","banner_bg",,
"Chronos273","TID_BATTLEBANNER_NAME_FRIENDLY_FIRE","TID_BATTLEBANNER_DESC_FRIENDLY_FIRE","Foreground","TRUE","FALSE","sc/GraphicNovel_02FG_dl.sc","banner_fg",,
"Chronos274","TID_BATTLEBANNER_NAME_ARCHER_DEFENSE","TID_BATTLEBANNER_DESC_ARCHER_DEFENSE","Background","TRUE","FALSE","sc/GraphicNovel_02BG_dl.sc","banner_bg",,
"Chronos275","TID_BATTLEBANNER_NAME_CURSED","TID_BATTLEBANNER_DESC_CURSED","Foreground","TRUE","FALSE","sc/GraphicNovel_03FG_dl.sc","banner_fg",,
"Chronos276","TID_BATTLEBANNER_NAME_MOTHERS_CURSE","TID_BATTLEBANNER_DESC_MOTHERS_CURSE","Background","TRUE","FALSE","sc/GraphicNovel_03BG_dl.sc","banner_bg",,
"Chronos277","TID_BATTLEBANNER_NAME_DIZZY_TERRY","TID_BATTLEBANNER_DESC_DIZZY_TERRY","Foreground","TRUE","FALSE","sc/GraphicNovel_04FG_dl.sc","banner_fg",,
"Chronos278","TID_BATTLEBANNER_NAME_HAMMER_THROW","TID_BATTLEBANNER_DESC_HAMMER_THROW","Background","TRUE","FALSE","sc/GraphicNovel_04BG_dl.sc","banner_bg",,
"Chronos279","TID_BATTLEBANNER_NAME_HOG_RIDERS","TID_BATTLEBANNER_DESC_HOG_RIDERS","Foreground","TRUE","FALSE","sc/GraphicNovel_05FG_dl.sc","banner_fg",,
"Chronos280","TID_BATTLEBANNER_NAME_BATTLE-SCARRED","TID_BATTLEBANNER_DESC_BATTLE-SCARRED","Background","TRUE","FALSE","sc/GraphicNovel_05BG_dl.sc","banner_bg",,
"Chronos281","TID_BATTLEBANNER_NAME_DEADLY_TRIO","TID_BATTLEBANNER_DESC_DEADLY_TRIO","Foreground","TRUE","FALSE","sc/SuzyQArcherTrioFG_dl.sc","banner_fg",,
"Chronos282","TID_BATTLEBANNER_NAME_CASTLE_WALLS","TID_BATTLEBANNER_DESC_CASTLE_WALLS","Background","TRUE","FALSE","sc/SuzyQArcherTrioBG_dl.sc","banner_bg",,
"Chronos283","TID_BATTLEBANNER_NAME_WARRIOR_WOMEN","TID_BATTLEBANNER_DESC_WARRIOR_WOMEN","Foreground","TRUE","FALSE","sc/SuzyQGirlPowerFG_dl.sc","banner_fg",,
"Chronos284","TID_BATTLEBANNER_NAME_HOLE_IN_THE_WALL","TID_BATTLEBANNER_DESC_HOLE_IN_THE_WALL","Background","TRUE","FALSE","sc/SuzyQGirlPowerBG_dl.sc","banner_bg",,
"Chronos285","TID_BATTLEBANNER_NAME_BACKPACK_BACKPACK","TID_BATTLEBANNER_DESC_BACKPACK_BACKPACK","Foreground","TRUE","FALSE","sc/SuzyQSkeletonBombFG_dl.sc","banner_fg",,
"Chronos286","TID_BATTLEBANNER_NAME_BOMBARIANS","TID_BATTLEBANNER_DESC_BOMBARIANS","Background","TRUE","FALSE","sc/SuzyQSkeletonBombBG_dl.sc","banner_bg",,
"Chronos287","TID_BATTLEBANNER_NAME_SWIFT_SUMMON","TID_BATTLEBANNER_DESC_SWIFT_SUMMON","Foreground","TRUE","FALSE","sc/SuzyQWitchDawnFG_dl.sc","banner_fg",,
"Chronos288","TID_BATTLEBANNER_NAME_SKELLY_STEPPIN","TID_BATTLEBANNER_DESC_SKELLY_STEPPIN","Background","TRUE","FALSE","sc/SuzyQWitchDawnBG_dl.sc","banner_bg",,
"Chronos289","TID_BATTLEBANNER_NAME_ITS_MONKIN_TIME","TID_BATTLEBANNER_DESC_ITS_MONKIN_TIME","Foreground","TRUE","FALSE","sc/MonkAnimationFG_dl.sc","banner_fg",,
"Chronos290","TID_BATTLEBANNER_NAME_TRAINING_STONES","TID_BATTLEBANNER_DESC_TRAINING_STONES","Background","TRUE","FALSE","sc/MonkAnimationBG_dl.sc","banner_bg",,
"Chronos291","TID_BATTLEBANNER_NAME_PUNK_BARB","TID_BATTLEBANNER_DESC_PUNK_BARB","Foreground","TRUE","FALSE","sc/BarbarianKaraokeFG_dl.sc","banner_fg",,
"Chronos292","TID_BATTLEBANNER_NAME_ROCK_SHOCK","TID_BATTLEBANNER_DESC_ROCK_SHOCK","Background","TRUE","FALSE","sc/BarbarianKaraokeBG_dl.sc","banner_bg",,
"Chronos293","TID_BATTLEBANNER_NAME_KISSABLE_FACES","TID_BATTLEBANNER_DESC_KISSABLE_FACES","Foreground","TRUE","FALSE","sc/GoblinKissFG_dl.sc","banner_fg",,
"Chronos294","TID_BATTLEBANNER_NAME_HARDCORE_FANS","TID_BATTLEBANNER_DESC_HARDCORE_FANS","Background","TRUE","FALSE","sc/GoblinKissBG_dl.sc","banner_bg",,
"Chronos295","TID_BATTLEBANNER_NAME_FRONT_SKELETON","TID_BATTLEBANNER_DESC_FRONT_SKELETON","Foreground","TRUE","FALSE","sc/SkeletonConcertFG_dl.sc","banner_fg",,
"Chronos296","TID_BATTLEBANNER_NAME_ROWDY_CROWD","TID_BATTLEBANNER_DESC_ROWDY_CROWD","Background","TRUE","FALSE","sc/SkeletonConcertBG_dl.sc","banner_bg",,
"Chronos297","TID_BATTLEBANNER_NAME_FINGER_GUNS","TID_BATTLEBANNER_DESC_FINGER_GUNS","Foreground","TRUE","FALSE","sc/ElectroGiantFG_dl.sc","banner_fg",,
"Chronos298","TID_BATTLEBANNER_NAME_ELECTRO_ACTIVATION","TID_BATTLEBANNER_DESC_ELECTRO_ACTIVATION","Background","TRUE","FALSE","sc/ElectroGiantBG_dl.sc","banner_bg",,
"Chronos299","TID_BATTLEBANNER_NAME_FIRE_SPIRIT","TID_BATTLEBANNER_DESC_FIRE_SPIRIT","Foreground","TRUE","FALSE","sc/FireSpiritFG_dl.sc","banner_fg",,
"Chronos300","TID_BATTLEBANNER_NAME_FIREBALLED","TID_BATTLEBANNER_DESC_FIREBALLED","Background","TRUE","FALSE","sc/FireSpiritBG_dl.sc","banner_bg",,
"Chronos301","TID_BATTLEBANNER_NAME_EYE_OF_THE_BEHOLDER","TID_BATTLEBANNER_DESC_EYE_OF_THE_BEHOLDER","Foreground","TRUE","FALSE","sc/MotherWitchPrinceFG_dl.sc","banner_fg",,
"Chronos302","TID_BATTLEBANNER_NAME_BABY_HOG","TID_BATTLEBANNER_DESC_BABY_HOG","Background","TRUE","FALSE","sc/MotherWitchPrinceBG_dl.sc","banner_bg",,
"Chronos303","TID_BATTLEBANNER_NAME_P.A.N.C.A.K.E","TID_BATTLEBANNER_DESC_P.A.N.C.A.K.E","Foreground","TRUE","FALSE","sc/MiniPekkaPancakeFG_dl.sc","banner_fg",,
"Chronos304","TID_BATTLEBANNER_NAME_PURPLE_CHECKS","TID_BATTLEBANNER_DESC_PURPLE_CHECKS","Background","TRUE","FALSE","sc/MiniPekkaPancakeBG_dl.sc","banner_bg",,
"Chronos305","TID_BATTLEBANNER_NAME_GOBLIN","TID_BATTLEBANNER_DESC_GOBLIN","Foreground","TRUE","FALSE","sc/GoblinFG_dl.sc","banner_fg",,
"Chronos306","TID_BATTLEBANNER_NAME_DAGGER_DESIGN","TID_BATTLEBANNER_DESC_DAGGER_DESIGN","Background","TRUE","FALSE","sc/GoblinBG_dl.sc","banner_bg",,
"Chronos307","TID_BATTLEBANNER_NAME_MANTA_RAY","TID_BATTLEBANNER_DESC_MANTA_RAY","Foreground","TRUE","FALSE","sc/GoblinMantaBG_FG_dl.sc","banner_fg",,
"Chronos308","TID_BATTLEBANNER_NAME_MANTA_WAVES","TID_BATTLEBANNER_DESC_MANTA_WAVES","Background","TRUE","FALSE","sc/GoblinMantaBG_BG_dl.sc","banner_bg",,
"Chronos309","TID_BATTLEBANNER_NAME_SNOW_LEOPARD","TID_BATTLEBANNER_DESC_SNOW_LEOPARD","Foreground","TRUE","FALSE","sc/HogRiderCat_FG_dl.sc","banner_fg",,
"Chronos310","TID_BATTLEBANNER_NAME_CAT_COSMOS","TID_BATTLEBANNER_DESC_CAT_COSMOS","Background","TRUE","FALSE","sc/HogRiderCat_BG_dl.sc","banner_bg",,
"Chronos311","TID_BATTLEBANNER_NAME_HARLEQUIN_TOAD","TID_BATTLEBANNER_DESC_HARLEQUIN_TOAD","Foreground","TRUE","FALSE","sc/SkeletonGiantFrog_FG_dl.sc","banner_fg",,
"Chronos312","TID_BATTLEBANNER_NAME_TOADALLY_AWESOME","TID_BATTLEBANNER_DESC_TOADALLY_AWESOME","Background","TRUE","FALSE","sc/SkeletonGiantFrog_BG_dl.sc","banner_bg",,
"Chronos313","TID_BATTLEBANNER_NAME_ALLIES","TID_BATTLEBANNER_DESC_ALLIES","Foreground","TRUE","FALSE","sc/Chibi_LGBTQ_Couple_FG_dl.sc","banner_fg",,
"Chronos314","TID_BATTLEBANNER_NAME_RAINBOWS_&_SUNSHINE","TID_BATTLEBANNER_DESC_RAINBOWS_&_SUNSHINE","Background","TRUE","FALSE","sc/Chibi_LGBTQ_Couple_BG_dl.sc","banner_bg",,
"Chronos315","TID_BATTLEBANNER_NAME_RAINBOW_WITCH","TID_BATTLEBANNER_DESC_RAINBOW_WITCH","Foreground","TRUE","FALSE","sc/Chibi_LGBTQ_Witch_FG_dl.sc","banner_fg",,
"Chronos316","TID_BATTLEBANNER_NAME_SUNSHINE_&_RAINBOWS","TID_BATTLEBANNER_DESC_SUNSHINE_&_RAINBOWS","Background","TRUE","FALSE","sc/Chibi_LGBTQ_Witch_BG_dl.sc","banner_bg",,
"Chronos317","TID_BATTLEBANNER_NAME_FOUNTAIN_DRAGON","TID_BATTLEBANNER_DESC_FOUNTAIN_DRAGON","Foreground","TRUE","FALSE","sc/CreatorAcademyFG_dl.sc","banner_fg",,
"Chronos318","TID_BATTLEBANNER_NAME_CREATOR_ACADEMY","TID_BATTLEBANNER_DESC_CREATOR_ACADEMY","Background","TRUE","FALSE","sc/CreatorAcademyBG_dl.sc","banner_bg",,
"Chronos319","TID_BATTLEBANNER_NAME_GOOD_KNIGHT","TID_BATTLEBANNER_DESC_GOOD_KNIGHT","Foreground","TRUE","FALSE","sc/GoldenKnightAnimation_FG_dl.sc","banner_fg",,
"Chronos320","TID_BATTLEBANNER_NAME_CROWD_PLEASER","TID_BATTLEBANNER_DESC_CROWD_PLEASER","Background","TRUE","FALSE","sc/GoldenKnightAnimation_BG_dl.sc","banner_bg",,
"Chronos321","TID_BATTLEBANNER_NAME_EVO_LIFE","TID_BATTLEBANNER_DESC_EVO_LIFE","Foreground","TRUE","FALSE","sc/SkeletonJacuziFG_dl.sc","banner_fg",,
"Chronos322","TID_BATTLEBANNER_NAME_FORTRESS_OF_SHARDITUDE","TID_BATTLEBANNER_DESC_FORTRESS_OF_SHARDITUDE","Background","TRUE","FALSE","sc/SkeletonJacuziBG_dl.sc","banner_bg",,
"Chronos323","TID_BATTLEBANNER_NAME_FIRECRACKER_EVOLUTION","TID_BATTLEBANNER_DESC_FIRECRACKER_EVOLUTION","Foreground","TRUE","FALSE","sc/FirecrackerGemFG_dl.sc","banner_fg",,
"Chronos324","TID_BATTLEBANNER_NAME_EVO_EXPLOSION","TID_BATTLEBANNER_DESC_EVO_EXPLOSION","Background","TRUE","FALSE","sc/FirecrackerGemBG_dl.sc","banner_bg",,
"Chronos325","TID_BATTLEBANNER_NAME_LOST_IN_THE_ELIXIR","TID_BATTLEBANNER_DESC_LOST_IN_THE_ELIXIR","Foreground","TRUE","FALSE","sc/BarbarianFlexFG_dl.sc","banner_fg",,
"Chronos326","TID_BATTLEBANNER_NAME_EVOLUTION_HORDE","TID_BATTLEBANNER_DESC_EVOLUTION_HORDE","Background","TRUE","FALSE","sc/BarbarianFlexBG_dl.sc","banner_bg",,
"Chronos327","TID_BATTLEBANNER_NAME_GOBLIN_BRAWLER","TID_BATTLEBANNER_DESC_GOBLIN_BRAWLER","Foreground","TRUE","FALSE","sc/GoblinCageFG_dl.sc","banner_fg",,
"Chronos328","TID_BATTLEBANNER_NAME_THE_CHAINS_THAT_BIND","TID_BATTLEBANNER_DESC_THE_CHAINS_THAT_BIND","Background","TRUE","FALSE","sc/GoblinCageBG_dl.sc","banner_bg",,
"Chronos329","TID_BATTLEBANNER_NAME_GRAVEYARD_GANG","TID_BATTLEBANNER_DESC_GRAVEYARD_GANG","Foreground","TRUE","FALSE","sc/GraveyardGhoulsFG_dl.sc","banner_fg",,
"Chronos330","TID_BATTLEBANNER_NAME_NIGHT_VISION","TID_BATTLEBANNER_DESC_NIGHT_VISION","Background","TRUE","FALSE","sc/GraveyardGhoulsBG_dl.sc","banner_bg",,
"Chronos331","TID_BATTLEBANNER_NAME_PHOENIX_HATCHING","TID_BATTLEBANNER_DESC_PHOENIX_HATCHING","Foreground","TRUE","FALSE","sc/PhoenixKeyArtFG_dl.sc","banner_fg",,
"Chronos332","TID_BATTLEBANNER_NAME_MAGIC_WINDS","TID_BATTLEBANNER_DESC_MAGIC_WINDS","Background","TRUE","FALSE","sc/PhoenixKeyArtBG_dl.sc","banner_bg",,
"Chronos333","TID_BATTLEBANNER_NAME_GIANT_SKELETON","TID_BATTLEBANNER_DESC_GIANT_SKELETON","Foreground","TRUE","FALSE","sc/GiantSkeletonFG_dl.sc","banner_fg",,
"Chronos334","TID_BATTLEBANNER_NAME_BOMB_BACKGROUND","TID_BATTLEBANNER_DESC_BOMB_BACKGROUND","Background","TRUE","FALSE","sc/GiantSkeletonBG_dl.sc","banner_bg",,
"Chronos335","TID_BATTLEBANNER_NAME_HOG_RIDER","TID_BATTLEBANNER_DESC_HOG_RIDER","Foreground","TRUE","FALSE","sc/HogRiderFG_dl.sc","banner_fg",,
"Chronos336","TID_BATTLEBANNER_NAME_HOG_HAMMERS","TID_BATTLEBANNER_DESC_HOG_HAMMERS","Background","TRUE","FALSE","sc/HogRiderBG_dl.sc","banner_bg",,
"Chronos337","TID_BATTLEBANNER_NAME_BARBARIANS_EVOLUTION","TID_BATTLEBANNER_DESC_BARBARIANS_EVOLUTION","Foreground","TRUE","FALSE","sc/DEBarbarianBannersFG_dl.sc","banner_fg",,
"Chronos338","TID_BATTLEBANNER_NAME_STAGE_LEFT","TID_BATTLEBANNER_DESC_STAGE_LEFT","Background","TRUE","FALSE","sc/DEBarbarianBannersBG_dl.sc","banner_bg",,
"Chronos339","TID_BATTLEBANNER_NAME_ROYAL_GIANT_EVOLUTION","TID_BATTLEBANNER_DESC_ROYAL_GIANT_EVOLUTION","Foreground","TRUE","FALSE","sc/DERoyalGiantBannersFG_dl.sc","banner_fg",,
"Chronos340","TID_BATTLEBANNER_NAME_STAGE_VIEW","TID_BATTLEBANNER_DESC_STAGE_VIEW","Background","TRUE","FALSE","sc/DERoyalGiantBannersBG_dl.sc","banner_bg",,
"Chronos341","TID_BATTLEBANNER_NAME_SKELETONS_EVOLUTION","TID_BATTLEBANNER_DESC_SKELETONS_EVOLUTION","Foreground","TRUE","FALSE","sc/DESkeletonBannersFG_dl.sc","banner_fg",,
"Chronos342","TID_BATTLEBANNER_NAME_STAGE_EVOLUTION","TID_BATTLEBANNER_DESC_STAGE_EVOLUTION","Background","TRUE","FALSE","sc/DESkeletonBannersBG_dl.sc","banner_bg",,
"Chronos343","TID_BATTLEBANNER_NAME_FIRECRACKER_EVOLUTION_2","TID_BATTLEBANNER_DESC_FIRECRACKER_EVOLUTION_2","Foreground","TRUE","FALSE","sc/DEFirecrackerBannersFG_dl.sc","banner_fg",,
"Chronos344","TID_BATTLEBANNER_NAME_MOSH_EVOLUTION","TID_BATTLEBANNER_DESC_MOSH_EVOLUTION","Background","TRUE","FALSE","sc/DEFirecrackerBannersBG_dl.sc","banner_bg",,
"Chronos345","TID_BATTLEBANNER_NAME_FLYING_GOBBO","TID_BATTLEBANNER_DESC_FLYING_GOBBO","Foreground","TRUE","FALSE","sc/Evolution_MortarFG_dl.sc","banner_fg",,
"Chronos346","TID_BATTLEBANNER_NAME_GRASSY_GROUND","TID_BATTLEBANNER_DESC_GRASSY_GROUND","Background","TRUE","FALSE","sc/Evolution_MortarBG_dl.sc","banner_bg",,
"Chronos347","TID_BATTLEBANNER_NAME_RAW_STRENGTH","TID_BATTLEBANNER_DESC_RAW_STRENGTH","Foreground","TRUE","FALSE","sc/BarbarianCrossfitFG_dl.sc","banner_fg",,
"Chronos348","TID_BATTLEBANNER_NAME_BARRACKS_BANNER","TID_BATTLEBANNER_DESC_BARRACKS_BANNER","Background","TRUE","FALSE","sc/BarbarianCrossfitBG_dl.sc","banner_bg",,
"Chronos349","TID_BATTLEBANNER_NAME_SEPARATED_AT_BIRTH","TID_BATTLEBANNER_DESC_SEPARATED_AT_BIRTH","Foreground","TRUE","FALSE","sc/ValkyrieCosplayFG_dl.sc","banner_fg",,
"Chronos350","TID_BATTLEBANNER_NAME_GOBLIN_LOVE","TID_BATTLEBANNER_DESC_GOBLIN_LOVE","Background","TRUE","FALSE","sc/ValkyrieCosplayBG_dl.sc","banner_bg",,
"Chronos351","TID_BATTLEBANNER_NAME_MAGIC_TRICK_2","TID_BATTLEBANNER_DESC_MAGIC_TRICK_2","Foreground","TRUE","FALSE","sc/WizardTrickFG_dl.sc","banner_fg",,
"Chronos352","TID_BATTLEBANNER_NAME_CLASH-A-RAMA_CROWD","TID_BATTLEBANNER_DESC_CLASH-A-RAMA_CROWD","Background","TRUE","FALSE","sc/WizardTrickBG_dl.sc","banner_bg",,
"Chronos353","TID_BATTLEBANNER_NAME_WITCH_ATTACK","TID_BATTLEBANNER_DESC_WITCH_ATTACK","Foreground","TRUE","FALSE","sc/WitchSpeelValleyFG_dl.sc","banner_fg",,
"Chronos354","TID_BATTLEBANNER_NAME_CABIN_IN_THE_WOODS","TID_BATTLEBANNER_DESC_CABIN_IN_THE_WOODS","Background","TRUE","FALSE","sc/WitchSpeelValleyBG_dl.sc","banner_bg",,
"Chronos355","TID_BATTLEBANNER_NAME_SWORD","TID_BATTLEBANNER_DESC_SWORD","Foreground","TRUE","FALSE","sc/ExcaliSwordFG_dl.sc","banner_fg",,
"Chronos356","TID_BATTLEBANNER_NAME_TOWER_VIEW","TID_BATTLEBANNER_DESC_TOWER_VIEW","Background","TRUE","FALSE","sc/ExcaliSwordBG_dl.sc","banner_bg",,
"Chronos357","TID_BATTLEBANNER_NAME_DARTS","TID_BATTLEBANNER_DESC_DARTS","Foreground","TRUE","FALSE","sc/GoblinDartFG_dl.sc","banner_fg",,
"Chronos358","TID_BATTLEBANNER_NAME_BLURRY_BACKGROUND","TID_BATTLEBANNER_DESC_BLURRY_BACKGROUND","Background","TRUE","FALSE","sc/GoblinDartBG_dl.sc","banner_bg",,
"Chronos359","TID_BATTLEBANNER_NAME_FIRECRACKER_2","TID_BATTLEBANNER_DESC_FIRECRACKER_2","Foreground","TRUE","FALSE","sc/FireCrackerTier1FG_dl.sc","banner_fg",,
"Chronos360","TID_BATTLEBANNER_NAME_PINK_PATTERN","TID_BATTLEBANNER_DESC_PINK_PATTERN","Background","TRUE","FALSE","sc/FireCrackerTier1BG_dl.sc","banner_bg",,
"Chronos361","TID_BATTLEBANNER_NAME_PHOENIX","TID_BATTLEBANNER_DESC_PHOENIX","Foreground","TRUE","FALSE","sc/PhoenixFG_dl.sc","banner_fg",,
"Chronos362","TID_BATTLEBANNER_NAME_PHOENIX_CREST","TID_BATTLEBANNER_DESC_PHOENIX_CREST","Background","TRUE","FALSE","sc/PhoenixBG_dl.sc","banner_bg",,
"Chronos363","TID_BATTLEBANNER_NAME_HOGLEY_DAVRIDERSON","TID_BATTLEBANNER_DESC_HOGLEY_DAVRIDERSON","Foreground","TRUE","FALSE","sc/MotorHogFG_dl.sc","banner_fg",,
"Chronos364","TID_BATTLEBANNER_NAME_CLASH-A-RAMA_SUNRISE","TID_BATTLEBANNER_DESC_CLASH-A-RAMA_SUNRISE","Background","TRUE","FALSE","sc/MotorHogBG_dl.sc","banner_bg",,
